link_id,road_name,lon,lat,road_level,road_width,in_link_id,in_road_index
15,江湾城路,121.51787527000002,31.33215108,4,12,2,318
15,江湾城路,121.51787192,31.332178,4,12,3,319
15,江湾城路,121.517868,31.332203,4,12,4,320
15,江湾城路,121.51786,31.332234000000003,4,12,5,321
15,江湾城路,121.517845,31.332262,4,12,6,322
15,江湾城路,121.51782836999999,31.33228505,4,12,7,323
15,江湾城路,121.517805,31.332308,4,12,8,324
15,江湾城路,121.51776558999998,31.33232674,4,12,9,325
15,江湾城路,121.51772871,31.332337620000004,4,12,10,326
15,江湾城路,121.51765979,31.3323463,4,12,11,327
15,江湾城路,121.51757597,31.3323506,4,12,12,328
15,江湾城路,121.5174898,31.33237809,4,12,13,329
16,江湾城路,121.52390215,31.34180253,4,12,1,330
16,江湾城路,121.52403618,31.34173583,4,12,2,331
16,江湾城路,121.52425211,31.341616750000004,4,12,3,332
16,江湾城路,121.5243712,31.34156005,4,12,4,333
16,江湾城路,121.52439208,31.341549749999995,4,12,5,334
16,江湾城路,121.52440211999999,31.341543779999995,4,12,6,335
16,江湾城路,121.52441351,31.341537,4,12,7,336
16,江湾城路,121.52442653999998,31.34152587,4,12,8,337
16,江湾城路,121.5244458,31.34150336,4,12,9,338
16,江湾城路,121.52445583,31.34149061,4,12,10,339
16,江湾城路,121.52446614,31.34147596,4,12,11,340
16,江湾城路,121.52447780999998,31.34145697,4,12,12,341
16,江湾城路,121.52449001,31.34143174,4,12,13,342
16,江湾城路,121.52449517,31.34141574,4,12,14,343
16,江湾城路,121.52449950999998,31.341401090000005,4,12,15,344
16,江湾城路,121.52450385,31.34138237,4,12,16,345
16,江湾城路,121.52450656,31.341368,4,12,17,346
16,江湾城路,121.52451063,31.3413311,4,12,18,347
16,江湾城路,121.52451199,31.34129882,4,12,19,348
16,江湾城路,121.52451334,31.34126573,4,12,20,349
16,江湾城路,121.52451334,31.34123318,4,12,21,350
16,江湾城路,121.52451199,31.341188690000003,4,12,22,351
16,江湾城路,121.52450846,31.34112467,4,12,23,352
16,江湾城路,121.52449544,31.34089843,4,12,24,353
16,江湾城路,121.52445041,31.34045518,4,12,25,354
16,江湾城路,121.52444173,31.34031439,4,12,26,355
16,江湾城路,121.52443901,31.340269090000003,4,12,27,356
16,江湾城路,121.52444064,31.34022623,4,12,28,357
16,江湾城路,121.52444173,31.340215649999998,4,12,29,358
16,江湾城路,121.52444363,31.34020534,4,12,30,359
16,江湾城路,121.52444552000001,31.34019829,4,12,31,360
16,江湾城路,121.52444715,31.340192049999995,4,12,32,361
16,江湾城路,121.52444905,31.34018581,4,12,33,362
16,江湾城路,121.52445149,31.3401793,4,12,34,363
16,江湾城路,121.52445475,31.34017361,4,12,35,364
16,江湾城路,121.52445882,31.3401671,4,12,36,365
16,江湾城路,121.52446450999999,31.34015896,4,12,37,366
16,江湾城路,121.52447157,31.34015082,4,12,38,367
16,江湾城路,121.52448269,31.34013916,4,12,39,368
16,江湾城路,121.52449137,31.34013156,4,12,40,369
16,江湾城路,121.52450032,31.34012505,4,12,41,370
16,江湾城路,121.52453097,31.340107150000005,4,12,42,371
16,江湾城路,121.52462565,31.340085170000002,4,12,43,372
16,江湾城路,121.52477159,31.340074320000003,4,12,44,373
16,江湾城路,121.52488226,31.34006998,4,12,45,374
16,江湾城路,121.52507459,31.34007215,4,12,46,375
16,江湾城路,121.52527804,31.3400887,4,12,47,376
16,江湾城路,121.52544297,31.34009765,4,12,48,377
16,江湾城路,121.52554443,31.34009494,4,12,49,378
16,江湾城路,121.52561523,31.3400868,4,12,50,379
16,江湾城路,121.52566894,31.34007378,4,12,51,380
16,江湾城路,121.52576361,31.34003797,4,12,52,381
16,江湾城路,121.52580078,31.34001898,4,12,53,382
16,江湾城路,121.52585801,31.3399886,4,12,54,383
16,江湾城路,121.52608669,31.33985894,4,12,55,384
16,江湾城路,121.52632893,31.33971815,4,12,56,385
16,江湾城路,121.52638237,31.33969428,4,12,57,386
16,江湾城路,121.52641113,31.33968234,4,12,58,387
16,江湾城路,121.526435,31.33967366,4,12,59,388
16,江湾城路,121.52646347999999,31.33966417,4,12,60,389
16,江湾城路,121.52649631,31.33965657,4,12,61,390
16,江湾城路,121.52653944,31.33965033,4,12,62,391
16,江湾城路,121.52658691,31.33964653,4,12,63,392
16,江湾城路,121.52663438,31.339645449999995,4,12,64,393
16,江湾城路,121.52676254,31.33964418,4,12,65,394
16,江湾城路,121.52694769000001,31.33966525,4,12,67,395
17,江湾城路,121.52676254,31.33964418,4,12,1,396
17,江湾城路,121.52694769000001,31.33966525,4,12,2,397
18,江湾城路,121.52390215,31.34180253,4,12,1,398
18,江湾城路,121.52403618,31.34173583,4,12,2,399
18,江湾城路,121.52425211,31.341616750000004,4,12,3,400
18,江湾城路,121.5243712,31.34156005,4,12,4,401
18,江湾城路,121.52439208,31.341549749999995,4,12,5,402
18,江湾城路,121.52440211999999,31.341543779999995,4,12,6,403
18,江湾城路,121.52441351,31.341537,4,12,7,404
18,江湾城路,121.52442653999998,31.34152587,4,12,8,405
18,江湾城路,121.5244458,31.34150336,4,12,9,406
18,江湾城路,121.52445583,31.34149061,4,12,10,407
18,江湾城路,121.52446614,31.34147596,4,12,11,408
18,江湾城路,121.52447780999998,31.34145697,4,12,12,409
18,江湾城路,121.52449001,31.34143174,4,12,13,410
18,江湾城路,121.52449517,31.34141574,4,12,14,411
18,江湾城路,121.52449950999998,31.341401090000005,4,12,15,412
18,江湾城路,121.52450385,31.34138237,4,12,16,413
18,江湾城路,121.52450656,31.341368,4,12,17,414
18,江湾城路,121.52451063,31.3413311,4,12,18,415
18,江湾城路,121.52451199,31.34129882,4,12,19,416
18,江湾城路,121.52451334,31.34126573,4,12,20,417
18,江湾城路,121.52451334,31.34123318,4,12,21,418
18,江湾城路,121.52451199,31.341188690000003,4,12,22,419
18,江湾城路,121.52450846,31.34112467,4,12,23,420
18,江湾城路,121.52449544,31.34089843,4,12,24,421
18,江湾城路,121.52445041,31.34045518,4,12,25,422
18,江湾城路,121.52444173,31.34031439,4,12,26,423
18,江湾城路,121.52443901,31.340269090000003,4,12,27,424
18,江湾城路,121.52444064,31.34022623,4,12,28,425
18,江湾城路,121.52444173,31.340215649999998,4,12,29,426
18,江湾城路,121.52444363,31.34020534,4,12,30,427
18,江湾城路,121.52444552000001,31.34019829,4,12,31,428
18,江湾城路,121.52444715,31.340192049999995,4,12,32,429
18,江湾城路,121.52444905,31.34018581,4,12,33,430
18,江湾城路,121.52445149,31.3401793,4,12,34,431
18,江湾城路,121.52445475,31.34017361,4,12,35,432
18,江湾城路,121.52445882,31.3401671,4,12,36,433
18,江湾城路,121.52446450999999,31.34015896,4,12,37,434
18,江湾城路,121.52447157,31.34015082,4,12,38,435
18,江湾城路,121.52448269,31.34013916,4,12,39,436
18,江湾城路,121.52449137,31.34013156,4,12,40,437
18,江湾城路,121.52450032,31.34012505,4,12,41,438
18,江湾城路,121.52453097,31.340107150000005,4,12,42,439
18,江湾城路,121.52462565,31.340085170000002,4,12,43,440
18,江湾城路,121.52477159,31.340074320000003,4,12,44,441
18,江湾城路,121.52488226,31.34006998,4,12,45,442
18,江湾城路,121.52507459,31.34007215,4,12,46,443
18,江湾城路,121.52527804,31.3400887,4,12,47,444
18,江湾城路,121.52544297,31.34009765,4,12,48,445
18,江湾城路,121.52554443,31.34009494,4,12,49,446
18,江湾城路,121.52561523,31.3400868,4,12,50,447
18,江湾城路,121.52566894,31.34007378,4,12,51,448
18,江湾城路,121.52576361,31.34003797,4,12,52,449
18,江湾城路,121.52580078,31.34001898,4,12,53,450
18,江湾城路,121.52585801,31.3399886,4,12,54,451
18,江湾城路,121.52608669,31.33985894,4,12,55,452
18,江湾城路,121.52632893,31.33971815,4,12,56,453
18,江湾城路,121.52638237,31.33969428,4,12,57,454
18,江湾城路,121.52641113,31.33968234,4,12,58,455
18,江湾城路,121.526435,31.33967366,4,12,59,456
18,江湾城路,121.52646347999999,31.33966417,4,12,60,457
18,江湾城路,121.52649631,31.33965657,4,12,61,458
18,江湾城路,121.52653944,31.33965033,4,12,62,459
18,江湾城路,121.52658691,31.33964653,4,12,63,460
18,江湾城路,121.52663438,31.339645449999995,4,12,64,461
18,江湾城路,121.52676254,31.33964418,4,12,65,462
